-0.04,-0.20,-0.02
-0.04,-0.16,0.02
-0.05,-0.15,0.01
-0.04,-0.19,0.03
-0.05,-0.16,0.01
-0.04,-0.16,0.03
-0.03,-0.18,0.00
-0.05,-0.17,0.01
-0.06,-0.16,-0.01
-0.04,-0.15,0.06
-0.04,-0.16,0.02
-0.07,-0.19,-0.01
-0.05,-0.18,-0.02
-0.04,-0.17,0.03
-0.05,-0.15,-0.01
-0.05,-0.16,-0.01
-0.04,-0.15,-0.03
-0.06,-0.17,0.03
-0.03,-0.16,-0.04
-0.05,-0.15,0.04
-0.05,-0.18,-0.01
-0.06,-0.17,0.01
-0.07,-0.15,-0.02
-0.04,-0.17,0.03
-0.06,-0.18,0.00
-0.04,-0.15,-0.03
-0.06,-0.16,-0.02
-0.04,-0.15,0.02
-0.05,-0.17,-0.01
-0.06,-0.17,0.05
-0.07,-0.14,0.02
-0.07,-0.24,-0.04
-0.04,-0.19,0.02
-0.06,-0.16,0.03
-0.03,-0.17,0.02
-0.05,-0.20,0.01
-0.03,-0.18,0.00
-0.06,-0.17,0.04
-0.06,-0.19,0.01
-0.06,-0.17,-0.02
-0.05,-0.17,0.02
-0.03,-0.16,0.03
-0.05,-0.17,0.04
-0.05,-0.17,0.04
-0.06,-0.16,0.00
-0.05,-0.15,0.02
-0.05,-0.20,0.02
-0.06,-0.17,0.05
-0.06,-0.16,0.03
-0.08,-0.18,-0.02
-0.06,-0.16,0.02
-0.08,-0.16,-0.02
-0.07,-0.20,0.00
-0.10,-0.18,-0.01
-0.10,-0.17,0.09
-0.10,-0.13,0.01
-0.09,-0.23,-0.03
-0.08,-0.13,0.01
-0.04,-0.14,0.00
-0.04,-0.17,-0.05
-0.05,-0.21,-0.06
-0.05,-0.15,-0.01
-0.05,-0.18,-0.02
-0.05,-0.16,-0.06
-0.05,-0.16,0.03
-0.08,-0.18,0.01
-0.11,-0.15,0.03
-0.08,-0.07,0.10
-0.08,-0.09,0.13
-0.04,-0.05,0.05
-0.09,-0.09,0.10
-0.04,0.00,0.16
-0.04,-0.09,0.00
0.16,0.10,-0.19
0.46,1.88,0.47
0.31,1.29,0.19
0.92,1.08,-0.80
0.99,1.53,-0.61
0.92,3.08,0.99
1.81,3.32,0.00
2.27,3.58,0.38
2.93,3.31,-0.76
2.04,4.25,-0.72
0.97,5.65,-1.07
2.62,5.09,-2.10
2.29,4.89,-1.54
6.19,9.42,1.12
13.41,-7.46,2.01
11.61,-1.26,1.82
9.17,-1.33,1.19
9.83,-0.32,1.59
10.07,-1.74,1.58
10.22,-1.69,1.91
9.93,-1.42,1.69
8.99,-0.22,1.26
7.79,0.94,0.62
6.24,2.52,0.19
3.49,4.83,0.00
0.15,7.47,0.75
-2.85,7.17,-0.35
-3.86,7.12,-2.18
-7.04,5.92,-3.21
-8.46,6.61,-2.51
-12.41,9.87,-3.61
-16.80,-3.76,1.14
-19.38,-0.87,-0.78
-18.76,-0.82,-0.75
-14.57,-3.36,-1.71
-0.99,4.90,4.23
-0.34,1.23,2.98
-3.67,2.05,3.37
0.90,-0.82,-0.03
-0.32,-1.14,-1.18
-0.09,-0.77,-0.97
-0.17,-0.11,0.11
-0.09,-0.10,-0.04
-0.04,-0.17,-0.04
-0.04,-0.24,-0.19
-0.03,-0.25,-0.08
-0.06,-0.18,-0.05
-0.04,-0.22,-0.09
-0.07,-0.02,0.12
-0.11,0.01,0.26
0.46,-0.70,-1.05
-0.14,-0.40,-0.39
-0.05,-0.26,-0.23
0.00,0.04,-0.02
0.26,0.37,-0.21
0.22,0.37,-0.06
0.04,-0.19,-0.18
0.25,0.62,0.06
0.24,1.03,0.34
0.42,1.17,0.20
0.14,1.75,1.40
1.04,1.99,0.12
2.20,3.03,-0.62
2.59,4.40,0.39
3.71,6.22,1.81
6.45,8.66,0.70
6.18,10.31,-1.88
-0.59,12.74,-2.41
5.66,11.02,-1.41
9.97,18.83,2.70
8.53,-8.15,0.67
13.92,-1.77,1.46
13.31,1.42,1.47
12.50,-1.45,1.37
11.12,-2.65,1.50
11.10,-1.27,1.14
9.76,-0.75,0.60
8.40,-0.18,0.25
6.82,2.23,-0.32
5.27,5.80,0.81
-0.41,7.48,0.54
-5.41,7.45,0.10
-8.03,10.90,-2.05
-9.87,10.37,-3.99
-13.61,6.85,-4.31
-18.04,4.70,-2.41
-25.75,0.00,2.48
-25.10,-3.77,1.66
-12.95,-4.58,-1.47
-1.86,5.32,1.52
-6.31,7.48,0.09
-3.20,8.19,3.23
-4.61,-1.12,-3.42
0.66,-0.35,0.13
-1.09,-1.57,-1.77
-0.36,0.13,-0.04
-0.19,-0.14,-0.02
-0.16,0.21,0.32
-0.03,-0.30,-0.02
-0.07,-0.11,-0.10
-0.03,-0.22,-0.16
-0.04,-0.20,-0.10
0.34,0.26,-0.13
-3.43,0.42,0.71
-0.96,-5.07,-3.23
0.17,3.75,1.73
-0.55,-0.34,0.26
-0.19,0.02,0.05
0.13,0.00,-0.01
-0.17,-0.31,-0.37
0.22,-0.06,-0.71
1.71,2.05,-1.00
0.13,0.53,0.67
0.11,2.26,1.69
1.40,1.81,-0.46
1.93,2.27,-0.91
2.79,4.65,0.84
4.49,6.46,0.92
8.69,8.18,-1.92
8.64,9.76,-1.99
-2.18,12.66,-2.02
3.63,9.10,-1.06
11.50,15.56,2.79
8.92,-21.56,6.68
15.15,0.46,0.50
14.31,2.23,0.17
11.12,-3.29,0.52
11.57,-2.29,0.93
10.78,-1.76,0.96
9.96,-2.22,0.74
9.42,-0.27,0.01
7.72,2.75,0.40
4.33,6.55,1.11
1.09,5.93,-0.12
-3.59,9.70,1.43
-6.35,7.86,-1.06
-5.98,10.19,-2.86
-10.74,9.12,-6.37
-13.51,10.91,-5.48
-25.63,10.77,1.71
-33.67,1.17,2.02
-16.86,-8.07,-1.30
-0.60,0.21,0.46
0.65,24.54,16.54
-4.38,3.13,0.93
-5.15,-0.15,-3.49
0.84,0.79,1.30
-0.74,-1.31,-0.54
-0.59,0.00,-0.12
-0.35,-0.22,-0.15
0.02,0.15,0.23
-0.05,-0.09,-0.12
0.00,-0.32,-0.30
-0.02,-0.09,-0.05
-0.14,-0.16,0.02
-0.04,-0.07,0.07
-4.38,-7.39,-3.81
-0.65,-1.24,-0.67
-0.19,0.31,0.41
-0.12,0.21,0.18
-0.06,0.27,0.31
-0.06,0.11,0.07
0.00,0.30,0.03
0.17,0.12,-0.27
1.31,1.53,-0.69
0.10,0.52,0.08
0.34,1.52,0.72
0.89,1.95,-0.03
1.88,4.39,1.44
2.91,5.77,1.64
5.10,7.32,1.94
8.72,8.73,-1.22
3.73,12.80,-1.65
-0.87,12.04,-2.35
7.25,15.54,1.81
23.60,-12.62,-3.86
14.36,3.25,0.95
14.53,-0.02,1.97
12.04,-2.61,1.62
10.02,-3.95,1.63
10.85,-2.07,0.90
10.09,-1.30,0.12
8.46,-1.02,-1.18
8.15,0.70,-2.38
4.18,3.19,-3.35
3.78,3.78,-3.17
0.26,6.87,-2.36
-3.19,6.35,-2.80
-3.47,8.87,-3.15
-6.54,8.91,-3.02
-13.19,6.09,-2.06
-15.18,7.97,-0.26
-20.89,7.97,0.35
-29.29,4.44,2.15
-21.00,7.67,-3.91
-0.01,-8.63,1.43
-9.15,10.59,4.98
-4.81,7.89,1.47
-1.77,2.07,0.34
-3.87,-3.16,-1.27
-1.11,-0.55,-0.91
-0.41,-1.04,-0.49
-0.29,-0.12,-0.08
0.07,0.14,0.08
-0.06,-0.21,-0.07
0.00,-0.12,-0.17
-0.22,-0.35,-0.34
-0.27,-0.31,-0.26
-0.12,-0.06,0.06
-0.21,-0.18,-0.13
-0.02,0.13,-0.04
-0.32,-0.79,-0.62
-0.14,-0.15,0.09
-0.07,-0.02,-0.02
-0.13,-0.02,0.06
-0.11,0.03,-0.07
0.15,-0.11,-0.51
0.82,1.50,-0.36
0.57,1.55,0.81
0.38,2.18,1.63
0.90,2.56,1.04
1.78,1.87,-1.06
2.88,3.55,-0.47
3.94,4.68,0.17
7.15,7.08,-0.14
9.95,8.05,-1.97
3.64,11.25,-2.01
4.36,11.28,-1.85
9.22,13.04,0.89
11.84,-14.03,4.86
15.43,0.74,-0.57
11.22,-1.85,-0.46
10.03,-4.76,0.77
12.09,-2.97,0.71
11.59,-2.94,0.45
10.13,-2.34,0.52
9.81,-1.40,0.61
8.51,-0.55,0.26
7.35,2.16,-0.03
1.55,9.36,1.63
-3.14,11.86,2.30
-8.76,10.52,0.07
-11.23,12.68,-2.34
-12.85,8.56,-4.80
-13.75,7.78,-4.48
-23.13,6.93,-2.15
-28.08,0.75,1.31
-14.10,-5.18,-1.43
-3.44,13.17,3.60
3.76,11.12,3.72
-3.17,3.77,1.82
-5.53,-0.07,-2.14
0.46,0.11,0.66
-0.72,-1.28,-0.93
-0.43,0.10,-0.07
-0.26,-0.28,-0.23
0.02,0.32,0.30
-0.09,-0.22,-0.16
-0.12,0.04,0.06
-0.23,-0.11,-0.11
-0.05,-0.15,-0.08
-0.15,0.01,0.10
-0.19,-0.30,-0.28
-0.11,-0.21,-0.20
-0.08,-0.04,0.02
-0.05,0.09,0.20
-0.10,0.04,0.18
-0.17,0.00,-0.06
-0.19,0.00,-0.06
0.13,-0.18,-0.62
2.09,3.24,-0.43
0.44,3.08,2.32
0.73,2.29,1.64
2.06,2.80,-0.19
3.16,3.66,-0.40
4.60,4.57,-0.23
7.60,6.91,0.07
12.37,9.04,-3.13
6.73,11.35,-3.51
5.75,11.64,-1.40
8.74,11.23,-0.01
11.80,-8.09,4.75
14.96,5.03,-0.94
11.19,-1.18,-0.71
9.38,-5.87,-0.18
11.85,-3.63,0.50
11.71,-4.47,0.11
11.04,-3.04,-0.18
9.95,-2.59,-0.78
8.57,0.32,-1.43
6.84,3.62,-0.88
2.89,9.42,0.34
-1.09,9.72,-1.60
-4.74,13.20,-2.27
-8.89,15.62,-3.87
-16.62,9.96,-2.84
-18.65,8.30,-1.38
-29.94,8.09,1.91
-27.41,2.62,2.04
-3.86,-5.24,2.07
1.91,8.13,3.86
-3.20,21.79,15.45
-2.33,2.86,0.31
-2.90,-3.73,-6.12
1.74,1.60,1.77
-0.22,-1.41,-0.57
-0.24,0.08,-0.17
-0.41,-0.06,-0.03
0.07,0.25,0.10
-0.13,-0.03,-0.07
-0.13,-0.22,-0.38
-0.18,-0.24,-0.17
-0.14,-0.12,-0.08
-0.09,-0.04,0.02
-0.10,-0.06,-0.14
-0.01,0.77,0.84
-0.15,0.17,0.03
-0.12,0.04,-0.03
-0.15,0.11,0.01
-0.03,0.57,0.24
0.26,0.68,-0.37
0.44,0.14,-0.53
0.52,0.67,-0.26
0.56,1.66,0.85
0.50,2.47,1.79
1.55,2.07,0.14
2.41,2.74,-0.37
4.23,4.44,0.07
5.69,5.21,0.63
9.94,7.80,-0.07
8.48,9.05,-2.28
-1.64,12.50,-2.12
5.00,9.90,-1.48
20.83,10.00,3.02
6.32,-25.72,7.70
14.14,0.01,1.55
12.19,-1.08,-0.01
10.14,-4.49,1.11
10.93,-3.55,1.19
10.85,-3.61,0.85
10.62,-2.88,0.33
9.74,-0.82,0.38
8.74,-0.80,0.01
7.84,8.23,0.76
4.58,7.85,-0.59
-1.85,14.03,0.54
-8.62,10.68,-0.57
-8.95,16.35,-4.55
-13.46,11.64,-5.00
-17.31,10.89,-1.18
-26.62,8.75,0.80
-24.86,0.79,0.78
-18.09,5.34,0.61
-0.13,-20.22,0.99
5.36,12.65,3.50
1.64,7.43,6.93
-2.58,2.12,-2.28
0.12,0.56,0.42
-1.04,-1.23,-1.03
-0.51,0.16,-0.07
-0.35,0.15,0.01
0.04,0.32,0.30
-0.09,-0.20,-0.13
-0.04,-0.09,-0.14
-0.15,-0.08,-0.24
-0.20,-0.24,-0.11
-0.17,-0.17,-0.18
-0.23,0.00,-0.02
-0.36,-0.08,-0.09
-0.26,-0.04,-0.10
-0.26,-0.03,-0.04
-0.25,0.03,0.03
-0.20,0.06,0.00
0.11,0.21,-0.14
1.56,1.96,-0.36
0.97,1.02,-0.08
0.84,2.35,1.47
0.95,2.87,1.91
2.19,1.73,-0.52
2.98,3.17,0.17
5.45,4.52,0.22
7.68,6.45,0.76
11.93,7.58,-2.77
1.47,11.55,-1.53
4.36,10.94,-1.90
11.74,12.36,1.12
3.45,-29.66,7.97
13.96,3.41,0.38
13.68,-2.66,0.31
11.16,-5.29,0.68
10.79,-4.53,1.11
10.53,-3.06,0.28
9.49,-2.96,-0.35
8.25,-0.77,-0.98
7.56,2.80,-1.61
7.44,9.19,0.14
0.18,12.25,-1.14
-3.62,10.15,-3.45
-7.27,14.68,-4.49
-12.23,11.33,-3.10
-17.18,7.20,1.49
-20.62,5.70,2.14
-22.42,6.99,1.02
-15.31,12.88,-1.46
1.37,9.91,13.11
5.44,4.40,2.10
-3.49,7.20,2.66
-9.02,-1.23,-6.82
0.94,2.16,2.51
-0.27,-1.35,-0.96
-0.56,-0.07,-0.15
0.01,0.08,-0.09
-0.14,-0.06,0.06
-0.37,-0.29,-0.54
-0.33,-0.33,-0.37
-0.12,-0.09,0.02
-0.23,-0.11,-0.14
-0.21,-0.13,-0.14
-0.16,0.00,-0.04
-0.13,-0.01,0.07
-0.17,-0.05,-0.07
-0.12,0.08,0.07
-0.15,-0.05,-0.27
0.03,-0.19,-0.26
0.98,0.44,-0.37
0.92,3.05,2.20
1.55,1.86,0.47
1.59,2.40,0.05
3.23,2.96,-0.61
5.01,3.79,-0.13
8.47,4.57,-2.42
8.45,7.00,-3.93
2.26,10.55,-1.31
6.90,8.29,-0.47
13.46,2.51,0.38
8.52,4.80,0.34
13.07,-0.56,-0.44
12.01,-3.89,-0.34
10.96,-7.15,0.18
11.33,-5.24,1.23
10.02,-4.88,1.59
8.61,-4.33,1.55
8.41,-2.09,0.53
8.50,1.97,-0.32
4.53,7.36,-0.09
-0.78,9.45,-0.90
-0.94,12.07,-2.35
-4.10,12.60,-3.14
-8.51,10.90,-1.76
-13.15,9.27,1.27
-22.03,8.84,3.88
-25.57,8.28,4.56
-23.75,-4.51,4.86
5.18,9.51,2.15
-4.19,3.73,0.90
-3.60,5.35,2.48
